"","gsm","gse","gsm_title","platform","blood.subgroup","predsex","predage","predcell.CD8T","predcell.CD4T","predcell.NK","predcell.Bcell","predcell.Mono","predcell.Gran","glint.epi.pc1","glint.epi.pc2"
"GSM1920364.1607013450.hlink.GSM1920364_8942297082_R02C01","GSM1920364","GSE74432","EP33W whole blood Control genomic DNA","hm450k","whole_blood","M",9.053,"0.043","0.065","0.031","0.072","0.061","0.739",4.606785,-7.503602
"GSM1920365.1607013450.hlink.GSM1920365_9376525059_R04C01","GSM1920365","GSE74432","EP34W whole blood Control genomic DNA","hm450k","whole_blood","F",16.207,"0.122","0.138","0.103","0.052","0.054","0.543",-0.3062837,15.50758
"GSM1920366.1607013450.hlink.GSM1920366_8221924024_R06C02","GSM1920366","GSE74432","EP35w whole blood Control genomic DNA","hm450k","whole_blood","F",14.226,"0.115","0.15","0.101","0.069","0.081","0.484",-6.053241,4.414271
"GSM1920367.1607013450.hlink.GSM1920367_9376525059_R05C02","GSM1920367","GSE74432","EP37W whole blood Control genomic DNA","hm450k","whole_blood","M",15.158,"0.108","0.246","0","0.165","0.041","0.455",-9.261836,3.164054
"GSM1920368.1607013450.hlink.GSM1920368_9376525060_R05C01","GSM1920368","GSE74432","EP38W whole blood Control genomic DNA","hm450k","whole_blood","F",19.175,"0.09","0.086","0","0.096","0.079","0.658",-8.05326,0.5873952
"GSM1920369.1607013450.hlink.GSM1920369_9376525059_R03C02","GSM1920369","GSE74432","EP39W whole blood Control genomic DNA","hm450k","whole_blood","F",13.746,"0.084","0.152","0.017","0.066","0.077","0.607",1.7104,6.81259
"GSM1920370.1607013450.hlink.GSM1920370_8221924015_R02C01","GSM1920370","GSE74432","EP41W whole blood Control genomic DNA","hm450k","whole_blood","M",21.451,"0.047","0.161","0.056","0.072","0.068","0.6",8.518608,2.579784
"GSM1920371.1607013450.hlink.GSM1920371_8942297063_R05C02","GSM1920371","GSE74432","EP42W whole blood Control genomic DNA","hm450k","whole_blood","F",8.888,"0.094","0.085","0.045","0.052","0.083","0.637",-8.535981,-1.551398
"GSM1920372.1607013450.hlink.GSM1920372_8942297084_R02C01","GSM1920372","GSE74432","EP43W whole blood Control genomic DNA","hm450k","whole_blood","F",6.143,"0.119","0.191","0.009","0.079","0.07","0.53",-6.716268,4.112505
"GSM1920373.1607013450.hlink.GSM1920373_8942297082_R01C01","GSM1920373","GSE74432","EP45W whole blood Control genomic DNA","hm450k","whole_blood","M",4.714,"0.068","0.242","0","0.018","0.086","0.581",-16.55201,3.658229
"GSM1920374.1607013450.hlink.GSM1920374_8942297082_R04C02","GSM1920374","GSE74432","EP46W whole blood Control genomic DNA","hm450k","whole_blood","M",3.928,"0.093","0.173","0","0.076","0.063","0.59",-23.00334,2.503303
"GSM1920375.1607013450.hlink.GSM1920375_8942297082_R05C02","GSM1920375","GSE74432","EP47W whole blood Control genomic DNA","hm450k","whole_blood","F",4.802,"0.076","0.089","0.024","0.221","0.097","0.518",-13.60482,-1.121144
"GSM1920376.1607013450.hlink.GSM1920376_8221924015_R03C01","GSM1920376","GSE74432","EP48W whole blood Control genomic DNA","hm450k","whole_blood","F",15.513,"0.158","0.302","0.014","0.118","0.053","0.355",-12.07536,15.1304
"GSM1920377.1607013450.hlink.GSM1920377_9376525059_R05C01","GSM1920377","GSE74432","EP49W whole blood Control genomic DNA","hm450k","whole_blood","M",18.665,"0.096","0.133","0","0.023","0.057","0.693",-4.522456,3.368094
"GSM1920378.1607013450.hlink.GSM1920378_9344730057_R06C01","GSM1920378","GSE74432","EP4W whole blood Control genomic DNA","hm450k","other/NOS","M",17.926,"0.108","0.203","0.023","0.118","0.11","0.446",-8.651778,5.917355
"GSM1920379.1607013450.hlink.GSM1920379_8942297082_R06C02","GSM1920379","GSE74432","EP50W whole blood Control genomic DNA","hm450k","whole_blood","F",14.059,"0.138","0.162","0.021","0.09","0.068","0.522",-17.54768,3.416501
"GSM1920380.1607013450.hlink.GSM1920380_8942297082_R03C01","GSM1920380","GSE74432","EP51W whole blood Control genomic DNA","hm450k","whole_blood","M",12.702,"0.089","0.108","0.054","0.093","0.097","0.565",-12.11236,19.59628
"GSM1920381.1607013450.hlink.GSM1920381_3999941051_R06C02","GSM1920381","GSE74432","EP52W whole blood Control genomic DNA","hm450k","whole_blood","F",15.86,"0.055","0.156","0.057","0.067","0.065","0.611",6.727453,8.909733
"GSM1920382.1607013450.hlink.GSM1920382_8221924015_R04C01","GSM1920382","GSE74432","EP53W whole blood Control genomic DNA","hm450k","whole_blood","F",10.966,"0.099","0.206","0.052","0.072","0.069","0.498",-3.248597,2.444284
"GSM1920383.1607013450.hlink.GSM1920383_8942297084_R03C01","GSM1920383","GSE74432","EP54W whole blood Control genomic DNA","hm450k","whole_blood","F",20.896,"0.051","0.148","0.015","0.077","0.099","0.598",5.026672,-2.353436
"GSM1920384.1607013450.hlink.GSM1920384_8942297115_R06C01","GSM1920384","GSE74432","EP55W whole blood Control genomic DNA","hm450k","whole_blood","M",19.525,"0.086","0.166","0.068","0.069","0.065","0.561",-1.837018,2.555788
"GSM1920385.1607013450.hlink.GSM1920385_9376525060_R01C01","GSM1920385","GSE74432","EP56W whole blood Control genomic DNA","hm450k","other/NOS","F",2.817,"0.209","0.364","0","0.23","0","0.211",-35.52994,6.426436
"GSM1920386.1607013450.hlink.GSM1920386_8221916168_R05C02","GSM1920386","GSE74432","EP57W whole blood Control genomic DNA","hm450k","whole_blood","M",7.279,"0.07","0.126","0.027","0.086","0.061","0.629",5.589259,1.656981
"GSM1920387.1607013450.hlink.GSM1920387_7497398013_R06C01","GSM1920387","GSE74432","EP58W whole blood Control genomic DNA","hm450k","whole_blood","M",15.436,"0.084","0.087","0.032","0.122","0.075","0.604",-0.1949072,-0.2357826
"GSM1920388.1607013450.hlink.GSM1920388_9376525059_R02C02","GSM1920388","GSE74432","EP59W whole blood Control genomic DNA","hm450k","whole_blood","M",6.493,"0.124","0.257","0","0.085","0.079","0.449",-16.80769,12.52611
"GSM1920389.1607013450.hlink.GSM1920389_8942297115_R02C01","GSM1920389","GSE74432","EP5W whole blood Control genomic DNA","hm450k","whole_blood","F",10.914,"0.203","0.21","0.038","0.111","0.067","0.39",-15.05577,11.39213
"GSM1920390.1607013450.hlink.GSM1920390_8221924015_R01C02","GSM1920390","GSE74432","EP60W whole blood Control genomic DNA","hm450k","whole_blood","M",11.647,"0.084","0.198","0.1","0.136","0.054","0.428",-6.482911,-0.6399567
"GSM1920391.1607013450.hlink.GSM1920391_8942297084_R06C02","GSM1920391","GSE74432","EP61W whole blood Control genomic DNA","hm450k","other/NOS","F",12.208,"0.189","0.329","0.031","0.131","0.101","0.247",-21.59858,11.22188
"GSM1920392.1607013450.hlink.GSM1920392_8942297084_R06C01","GSM1920392","GSE74432","EP8W whole blood Control genomic DNA","hm450k","whole_blood","M",9.944,"0.118","0.273","0.022","0.11","0.058","0.404",-11.58851,4.22865
"GSM1920393.1607013450.hlink.GSM1920393_8942297115_R05C01","GSM1920393","GSE74432","HL-1685 whole blood Control genomic DNA","hm450k","whole_blood","F",1.711,"0.115","0.307","0","0.225","0.025","0.346",-26.71476,-4.950786
"GSM1920394.1607013450.hlink.GSM1920394_8942297115_R03C02","GSM1920394","GSE74432","HL-1845 whole blood Control genomic DNA","hm450k","whole_blood","F",12.299,"0.096","0.144","0.044","0.116","0.083","0.533",-4.286612,-0.3736229
"GSM1920395.1607013450.hlink.GSM1920395_8942297115_R04C01","GSM1920395","GSE74432","HL-1917 whole blood Control genomic DNA","hm450k","whole_blood","F",10.82,"0.06","0.187","0.131","0.105","0.076","0.449",-8.139663,-2.379874
"GSM1920396.1607013450.hlink.GSM1920396_8942297063_R04C01","GSM1920396","GSE74432","HL-2970 whole blood Control genomic DNA","hm450k","whole_blood","M",4.037,"0.122","0.152","0","0.103","0.147","0.48",-17.1554,-1.343654
"GSM1920397.1607013450.hlink.GSM1920397_9376525060_R06C01","GSM1920397","GSE74432","HL-3274 whole blood Control genomic DNA","hm450k","whole_blood","M",14.058,"0.099","0.17","0","0.117","0.081","0.536",-5.146109,5.790259
"GSM1920398.1607013450.hlink.GSM1920398_9376525060_R02C01","GSM1920398","GSE74432","HL-659 whole blood Control genomic DNA","hm450k","whole_blood","M",3.696,"0.041","0.126","0.012","0.137","0.091","0.592",-6.488681,-1.810697
"GSM1920399.1607013450.hlink.GSM1920399_8942297084_R05C01","GSM1920399","GSE74432","HL-910 whole blood Control genomic DNA","hm450k","whole_blood","F",6.763,"0.116","0.16","0","0.112","0.055","0.56",-6.766893,-3.133789
"GSM1920400.1607013450.hlink.GSM1920400_8942297063_R05C01","GSM1920400","GSE74432","HL-994 whole blood Control genomic DNA","hm450k","whole_blood","M",12.184,"0","0.089","0.019","0.053","0.111","0.732",8.544543,-6.470584
"GSM1920405.1607013450.hlink.GSM1920405_7796806146_R05C02","GSM1920405","GSE74432","11D/0326 whole blood Sotos genomic DNA","hm450k","whole_blood","F",8.139,"0.086","0.127","0","0.128","0.128","0.549",4.5664,-14.5094
"GSM1920406.1607013450.hlink.GSM1920406_7796806146_R06C02","GSM1920406","GSE74432","11D/0328 whole blood Sotos genomic DNA","hm450k","whole_blood","F",16.694,"0.112","0.071","0","0.077","0.077","0.685",20.85648,-13.12419
"GSM1920407.1607013450.hlink.GSM1920407_7796806156_R03C01","GSM1920407","GSE74432","11D/6637 whole blood Sotos genomic DNA","hm450k","whole_blood","M",26.757,"0.054","0","0","0.071","0.141","0.748",26.01234,-7.789351
"GSM1920408.1607013450.hlink.GSM1920408_7796806156_R02C01","GSM1920408","GSE74432","11D/6718 whole blood Sotos genomic DNA","hm450k","whole_blood","F",13.492,"0.248","0.098","0.106","0.29","0.056","0.239",-5.780375,6.773864
"GSM1920409.1607013450.hlink.GSM1920409_8942297063_R02C02","GSM1920409","GSE74432","A1208 whole blood Sotos genomic DNA","hm450k","whole_blood","F",9.667,"0.17","0.229","0","0.19","0.043","0.406",-6.191575,-6.658893
"GSM1920410.1607013450.hlink.GSM1920410_8221924024_R05C01","GSM1920410","GSE74432","DL117330 whole blood Sotos genomic DNA","hm450k","whole_blood","F",24.163,"0.092","0.098","0.008","0.095","0.121","0.602",27.99233,-6.446977
"GSM1920411.1607013450.hlink.GSM1920411_7497398001_R04C02","GSM1920411","GSE74432","DL122057 whole blood Sotos genomic DNA","hm450k","whole_blood","M",7.005,"0.125","0.342","0","0.27","0.035","0.233",-0.3103547,-9.048845
"GSM1920412.1607013450.hlink.GSM1920412_8221924024_R01C01","GSM1920412","GSE74432","DL151889 whole blood Sotos genomic DNA","hm450k","whole_blood","M",15.944,"0.091","0.128","0.033","0.163","0.094","0.509",28.90903,-1.501283
"GSM1920413.1607013450.hlink.GSM1920413_8221924015_R05C02","GSM1920413","GSE74432","DL159249 whole blood Sotos genomic DNA","hm450k","whole_blood","F",28.537,"0.142","0.143","0.008","0.11","0.103","0.515",21.02132,3.794817
"GSM1920414.1607013450.hlink.GSM1920414_8221924024_R06C01","GSM1920414","GSE74432","DL168744 whole blood Sotos genomic DNA","hm450k","whole_blood","M",8.274,"0.048","0.192","0","0.179","0.133","0.454",7.570266,-5.022377
"GSM1920415.1607013450.hlink.GSM1920415_7796806156_R01C01","GSM1920415","GSE74432","DL179067 whole blood Sotos genomic DNA","hm450k","whole_blood","M",32.679,"0.096","0.128","0.078","0.081","0.045","0.575",2.057085,-3.428346
"GSM1920416.1607013450.hlink.GSM1920416_8221924024_R04C01","GSM1920416","GSE74432","DL38402 whole blood Sotos genomic DNA","hm450k","whole_blood","M",28.538,"0.045","0.087","0","0.124","0.096","0.662",18.71977,5.143511
"GSM1920417.1607013450.hlink.GSM1920417_8221924024_R01C02","GSM1920417","GSE74432","DL50448 whole blood Sotos genomic DNA","hm450k","whole_blood","M",28.769,"0.044","0.134","0.062","0.115","0.082","0.571",26.24358,-0.635517
"GSM1920418.1607013450.hlink.GSM1920418_8221924024_R02C02","GSM1920418","GSE74432","DL50450 whole blood Sotos genomic DNA","hm450k","whole_blood","M",68.331,"0.011","0.126","0.077","0.065","0.096","0.644",38.50895,3.59284
"GSM1920419.1607013450.hlink.GSM1920419_8221924024_R02C01","GSM1920419","GSE74432","DL50452 whole blood Sotos genomic DNA","hm450k","whole_blood","F",10.381,"0.074","0.125","0.023","0.213","0.073","0.505",14.76113,-9.516903
"GSM1920420.1607013450.hlink.GSM1920420_9376525060_R02C02","GSM1920420","GSE74432","DL76010 whole blood Sotos genomic DNA","hm450k","whole_blood","F",5.964,"0.147","0.179","0","0.273","0.096","0.336",-0.1629365,10.72868
"GSM1920421.1607013450.hlink.GSM1920421_7497398001_R05C02","GSM1920421","GSE74432","DL87406 whole blood Sotos genomic DNA","hm450k","whole_blood","M",2.977,"0.088","0.18","0","0.12","0.123","0.504",13.41986,-10.23598
"GSM1920422.1607013450.hlink.GSM1920422_8221924024_R03C01","GSM1920422","GSE74432","DL89813 whole blood Sotos genomic DNA","hm450k","whole_blood","M",30.847,"0.151","0.09","0.18","0.097","0.087","0.413",21.2387,9.063128
"GSM1920423.1607013450.hlink.GSM1920423_8221924015_R04C02","GSM1920423","GSE74432","DL94609 whole blood Sotos genomic DNA","hm450k","whole_blood","M",43.228,"0.064","0.127","0.065","0.062","0.105","0.594",31.31055,2.032543
"GSM1920427.1607013450.hlink.GSM1920427_9407210022_R05C01","GSM1920427","GSE74432","HK-1540 whole blood Sotos genomic DNA","hm450k","whole_blood","M",22.718,"0.059","0.042","0.005","0.065","0.065","0.775",32.7867,-9.229524
"GSM1920428.1607013450.hlink.GSM1920428_9344730057_R04C01","GSM1920428","GSE74432","HK-5107 whole blood Sotos genomic DNA","hm450k","other/NOS","F",16.835,"0.151","0.147","0.032","0.191","0.108","0.391",19.22418,-2.228713
"GSM1920429.1607013450.hlink.GSM1920429_9388306067_R02C02","GSM1920429","GSE74432","HK-15164 whole blood Sotos genomic DNA","hm450k","other/NOS","F",12.11,"0.228","0.105","0.019","0.178","0.085","0.407",12.50438,0.8934928
"GSM1920430.1607013450.hlink.GSM1920430_9388306067_R01C01","GSM1920430","GSE74432","HK-15438 whole blood Sotos genomic DNA","hm450k","other/NOS","F",7.112,"0.162","0.198","0","0.298","0.057","0.301",8.658992,-10.21938
"GSM1920431.1607013450.hlink.GSM1920431_9388306067_R04C02","GSM1920431","GSE74432","HK-5533 whole blood Sotos genomic DNA","hm450k","other/NOS","M",30.915,"0.153","0.138","0.036","0.228","0.11","0.372",17.20037,5.626483
"GSM1920432.1607013450.hlink.GSM1920432_9407210022_R03C02","GSM1920432","GSE74432","HK-5439 whole blood Sotos genomic DNA","hm450k","other/NOS","F",25.762,"0.125","0.111","0.049","0.151","0.101","0.489",11.58118,-2.973483
"GSM1920433.1607013450.hlink.GSM1920433_9343114231_R01C02","GSM1920433","GSE74432","HK-7783 whole blood Sotos genomic DNA","hm450k","other/NOS","M",10.059,"0.149","0.135","0","0.124","0.084","0.522",13.08825,-0.2778707
"GSM1920434.1607013450.hlink.GSM1920434_9344730057_R05C01","GSM1920434","GSE74432","HK-5530 whole blood Sotos genomic DNA","hm450k","other/NOS","M",31.247,"0.087","0.054","0","0.109","0.101","0.681",22.68179,-5.513037
"GSM1920435.1607013450.hlink.GSM1920435_9343114231_R04C02","GSM1920435","GSE74432","HK-13565 whole blood Sotos genomic DNA","hm450k","other/NOS","F",8.487,"0.121","0.169","0","0.244","0.098","0.385",3.700676,-5.271386
"GSM1920436.1607013450.hlink.GSM1920436_9344730139_R02C01","GSM1920436","GSE74432","HK-11302 whole blood Sotos genomic DNA","hm450k","other/NOS","F",19.224,"0.15","0.14","0.015","0.185","0.087","0.445",14.12325,-1.543245
"GSM1920437.1607013450.hlink.GSM1920437_9343114231_R02C01","GSM1920437","GSE74432","HK-4913 whole blood Sotos genomic DNA","hm450k","other/NOS","F",30.982,"0.098","0.087","0.076","0.09","0.134","0.537",16.58566,-4.481684
"GSM1920438.1607013450.hlink.GSM1920438_9343114231_R05C02","GSM1920438","GSE74432","HK-5589 whole blood Sotos genomic DNA","hm450k","other/NOS","F",22.046,"0.111","0.089","0","0.061","0.106","0.66",20.64875,-5.483875
"GSM1920439.1607013450.hlink.GSM1920439_9407210022_R03C01","GSM1920439","GSE74432","HK-4470 whole blood Sotos genomic DNA","hm450k","other/NOS","F",5.395,"0.062","0.133","0","0.26","0.087","0.482",6.68648,-12.29607
"GSM1920440.1607013450.hlink.GSM1920440_9343114237_R06C02","GSM1920440","GSE74432","HK-6779 whole blood Sotos genomic DNA","hm450k","other/NOS","M",15.005,"0.116","0.085","0.023","0.162","0.065","0.582",27.0728,-8.309235
"GSM1920441.1607013450.hlink.GSM1920441_9388306067_R06C01","GSM1920441","GSE74432","HK-2129 whole blood Sotos genomic DNA","hm450k","other/NOS","F",12.942,"0.121","0.125","0.001","0.256","0.055","0.469",4.408589,-9.42756
"GSM1920442.1607013450.hlink.GSM1920442_9343114237_R01C02","GSM1920442","GSE74432","HK-6966 whole blood Sotos genomic DNA","hm450k","other/NOS","F",5.725,"0.184","0.227","0","0.202","0.117","0.299",0.05720117,-2.365633
"GSM1920443.1607013450.hlink.GSM1920443_9407210022_R05C02","GSM1920443","GSE74432","HK11807 whole blood Sotos genomic DNA","hm450k","other/NOS","F",6.85,"0.111","0.231","0","0.299","0.083","0.303",1.159548,-3.901026
"GSM1920444.1607013450.hlink.GSM1920444_9344730139_R05C02","GSM1920444","GSE74432","HK-10067 whole blood Sotos genomic DNA","hm450k","other/NOS","M",8.782,"0.119","0.095","0.032","0.307","0.1","0.365",3.862524,-7.019361
"GSM1920445.1607013450.hlink.GSM1920445_9344730139_R06C02","GSM1920445","GSE74432","HK-5977 whole blood Sotos genomic DNA","hm450k","other/NOS","F",19.963,"0.17","0.158","0.031","0.192","0.062","0.406",12.33727,0.9204712
"GSM1920446.1607013450.hlink.GSM1920446_8221924015_R06C01","GSM1920446","GSE74432","A120W whole blood Weaver genomic DNA","hm450k","whole_blood","F",57.761,"0.262","0.055","0.14","0.073","0.161","0.337",-13.43905,28.92975
"GSM1920447.1607013450.hlink.GSM1920447_8221916168_R03C02","GSM1920447","GSE74432","A123W whole blood Weaver genomic DNA","hm450k","whole_blood","M",41.965,"0.042","0.31","0.056","0.078","0.077","0.466",-1.859745,13.83582
"GSM1920448.1607013450.hlink.GSM1920448_8221916168_R04C02","GSM1920448","GSE74432","A134W whole blood Weaver genomic DNA","hm450k","whole_blood","F",16.987,"0.19","0.175","0","0.062","0.086","0.489",-1.020553,12.76633
"GSM1920449.1607013450.hlink.GSM1920449_8942297115_R03C01","GSM1920449","GSE74432","A1359 whole blood Weaver genomic DNA","hm450k","whole_blood","M",1.797,"0.138","0.311","0","0.259","0.023","0.245",-40.66676,-1.456342
"GSM1920450.1607013450.hlink.GSM1920450_3999834026_R06C02","GSM1920450","GSE74432","A212 whole blood Weaver genomic DNA","hm450k","whole_blood","F",7.685,"0.148","0.169","0.078","0.125","0.081","0.421",-2.203163,7.434438
"GSM1920451.1607013450.hlink.GSM1920451_8942297063_R01C01","GSM1920451","GSE74432","F0123 whole blood Weaver genomic DNA","hm450k","whole_blood","M",18.377,"0.084","0.171","0.056","0.054","0.086","0.557",-6.806801,2.667325
"GSM1920452.1607013450.hlink.GSM1920452_8221924015_R05C01","GSM1920452","GSE74432","A117 whole blood Weaver genomic DNA","hm450k","whole_blood","F",21.445,"0.082","0.162","0.063","0.059","0.066","0.574",-2.091137,7.632914
"GSM1920453.1607013450.hlink.GSM1920453_9647450117_R01C02","GSM1920453","GSE74432","DL129940 whole blood Weaver genomic DNA","hm450k","other/NOS","M",44.282,"0.027","0.237","0","0.084","0.063","0.594",8.453276,7.846202
"GSM1920454.1607013450.hlink.GSM1920454_8942297082_R01C02","GSM1920454","GSE74432","DL208122 whole blood NSD1 variant genomic DNA","hm450k","whole_blood","M",8.604,"0.087","0.24","0","0.219","0.049","0.405",1.792313,-2.451431
"GSM1920455.1607013450.hlink.GSM1920455_8942297115_R01C01","GSM1920455","GSE74432","DL136303 whole blood NSD1 variant genomic DNA","hm450k","whole_blood","F",2.643,"0.058","0.233","0","0.278","0.085","0.352",7.023362,-8.778501
"GSM1920456.1607013450.hlink.GSM1920456_8942297082_R05C01","GSM1920456","GSE74432","DL199861 whole blood NSD1 variant genomic DNA","hm450k","whole_blood","M",30.294,"0.161","0.1","0.123","0.149","0.05","0.429",11.01957,8.143841
"GSM1920457.1607013450.hlink.GSM1920457_7497398001_R06C02","GSM1920457","GSE74432","DL181344 whole blood NSD1 variant genomic DNA","hm450k","whole_blood","M",25.758,"0.069","0.178","0.055","0.069","0.099","0.522",-10.84849,17.98683
"GSM1920458.1607013450.hlink.GSM1920458_8942297111_R05C02","GSM1920458","GSE74432","DL73286 whole blood NSD1 variant genomic DNA","hm450k","other/NOS","M",5.252,"0.006","0.08","0.053","0.068","0.108","0.678",-0.2417992,-4.630264
"GSM1920459.1607013450.hlink.GSM1920459_8221924015_R03C02","GSM1920459","GSE74432","DL159025 whole blood NSD1 variant genomic DNA","hm450k","whole_blood","M",11.465,"0.163","0.197","0.003","0.264","0.071","0.312",4.741848,1.290324
"GSM1920460.1607013450.hlink.GSM1920460_9343114237_R04C02","GSM1920460","GSE74432","HK-9776 whole blood NSD1 variant genomic DNA","hm450k","other/NOS","F",60.214,"0.038","0.059","0.094","0.062","0.082","0.679",6.126559,0.07680255
